zone,hour,ev_count,demand
E,8.0,223.0,173.0
E,9.0,200.0,170.0
E,10.0,178.0,155.0
E,11.0,177.0,150.0
E,12.0,196.0,52.0
E,13.0,204.0,79.0
E,14.0,215.0,89.0
E,15.0,215.0,96.0
E,16.0,177.0,68.0
E,17.0,189.0,343.0
E,18.0,235.0,341.0
E,19.0,221.0,284.0
E,20.0,221.0,373.0
E,21.0,180.0,267.0
E,22.0,222.0,112.0
E,23.0,228.0,62.0
A,0.0,164.17397604665695,107.16779954011629
A,1.0186968476040645,174.81891477751645,113.5797686355219
A,2.0885801961822916,183.02323155999392,97.89859169509563
A,3.1183041030396024,178.69604249885393,96.25770910102396
A,3.7882093177172838,181.65942700483325,81.01954234731379
A,4.890264338503138,186.71837361057555,52.43728336831748
A,5.789531600386674,179.08388408732176,121.90795345521279
A,6.5298205191003955,179.41818734216116,57.737133566649234
A,8.450561811164954,144.98070704781517,165.172866945883
A,8.996332615133115,174.65567266247385,170.28836037758126
A,10.781500528536412,173.75216043624357,138.0665174179871
A,11.089610527715346,191.6857201626531,161.09502451073982
A,13.332685809954476,168.72958850402932,67.31010539386746
A,12.721450802891328,179.62766719532033,94.8668632493913
A,13.655066970914019,191.70032166205908,116.25961695241662
A,15.40624768964166,163.11613808357288,66.00509820309206
A,15.554163958009008,166.0679583847832,61.81936212525152
A,15.764668961424412,184.66375984411988,265.1723560114381
A,18.675806419499597,170.42975046973754,240.02361574400194
A,17.527441543799192,148.1101964360651,336.565436636796
A,20.07156625444768,153.72048552248106,305.09503269310096
A,20.789091886298007,147.22580729943894,364.643405075621
A,22.08246212938651,140.29643158255027,101.19468193487818
A,22.556101559243192,140.92020959857746,62.518786393303024
B,0.0,208.34197440390318,89.28070447999518
B,0.9397439189953667,204.9015572253082,50.979655379216055
B,1.9598256777666656,235.74720488401786,126.92167876463866
B,2.9467075708727495,199.53421444232222,44.738117409896304
B,4.135736191604097,191.08961332986829,50.69587481734854
B,4.793506165837203,195.2061205733774,94.81441480306958
B,5.9924544524185945,228.95418180857803,61.26215509968042
B,6.219023795959881,208.63653778248894,92.3587299494241
B,7.471266770925861,233.31696501918415,184.34432475679392
B,9.284046099147456,214.011660070464,155.17257507473676
B,10.543336435055545,231.90557792165006,181.0185004472344
B,11.93322700645272,217.3777491197449,149.16473192421358
B,12.685755671821267,236.60768594065837,118.38935673945412
B,12.695293229676114,246.74542163077984,108.84696895326651
B,13.970934762070137,259.1398279189414,80.69258937406174
B,14.371229427822849,232.95650427930448,109.55515315053734
B,14.734805330930529,223.12201976307287,92.41656837847891
B,16.994789610333292,241.77512977086636,344.05117434709837
B,17.82854364880188,266.4416301906176,344.4355144178818
B,19.35823936444178,243.26051159809595,268.51953415628947
B,20.681879617748802,194.4659522332291,337.75191198382925
B,21.814555149714767,217.54745214678456,415.494363400891
B,19.35014008143276,204.00467812114837,88.2077776960348
B,22.026002822784648,213.6222939745362,55.3463239660267
C,0.0,285.00926683495254,103.30296589506644
C,0.9599788477774731,249.51524980909005,68.00350440767156
C,2.232403545529124,260.0718236570269,98.45077035003227
C,2.823617084024291,228.2005745854002,84.76083130491543
C,4.06734708859126,247.46827222449178,51.75750718464234
C,4.753415661284209,212.4283396923638,108.32513273260363
C,5.840035536668204,212.52883680508694,88.72335023080412
C,6.852514207590486,250.34618858137904,60.53049836161721
C,8.114541280138372,226.2694663462505,177.74169526216562
C,9.356595460847936,228.8747446874659,163.12245217763592
C,11.158964001979326,221.74719661327532,110.26878674682462
C,11.149211683019205,237.13413580417017,150.71790334928866
C,11.918353180861525,205.20951964552128,88.83420265073204
C,14.444149783446631,215.30070321935906,68.35745841458817
C,14.492512003387635,210.61471834243565,92.17345987826128
C,15.4051620945274,280.2766700924954,99.04107376741274
C,14.898183771962508,247.35470784698126,87.3115101535201
C,16.268752702725887,204.79294710532145,244.12448704901604
C,18.614687944379007,242.84487561979077,236.19388236849363
C,19.249518092210813,222.2959142517211,276.52016518133075
C,19.616601322477393,238.43742108653205,288.1692737781228
C,21.50782042332862,230.26171117347644,284.59795028456483
C,22.63943738478946,228.26476151835698,68.57328745956283
C,23.874763975946607,246.3536208399405,55.360776081824916
D,0.0,170.6310871898721,110.09186447226402
D,1.026471041613223,176.46915625136967,69.27473352892086
D,1.905228803363194,179.28232409549878,76.1159081933896
D,3.138749215873803,169.11392184529498,95.96184365655425
D,3.8015402498170165,192.59962453386478,112.87841575858289
D,5.337996233625342,155.67513170424365,58.19301676867884
D,6.135173920045786,161.4751102332008,99.90865653331687
D,6.38355436024007,189.16555580866617,125.60594835008696
D,8.265762011323721,146.4455765200282,144.09625454524675
D,9.098327398768502,184.44481698902266,152.53114751594933
D,10.452729040191233,140.58873463201843,198.60083669672537
D,11.127657818264336,160.60325035144842,129.10010277806035
D,12.156752341489224,141.1107439852358,74.32631890264169
D,13.740012275960984,154.76535971893404,53.10146236870489
D,13.743337656697992,130.6767549146586,94.4187544806778
D,13.601482954576085,151.18654636267686,108.59499652236173
D,16.073437978897235,180.02620031871572,109.37929918801166
D,17.194907324232524,141.90423341540225,251.92049145560804
D,17.559980110827286,139.17871351088775,345.9886948297785
D,19.287045237972624,155.55475571395155,352.8228888457251
D,20.53985081758423,193.8020277005908,319.97437865376355
D,20.72478945081201,182.35158463517666,264.3515938465474
D,21.3893942903811,196.30331955926573,64.15983664117502
D,23.919310932816757,180.8478052897078,103.9625009619257
E,0.0,202.4065828900106,119.60760012939348
E,1.0529911281265392,218.0142851779075,60.59052371703973
E,2.08785229265991,196.91854707868,76.69204482540027
E,3.028542229153852,195.0529438389145,75.20502573414116
E,3.9573702653163543,187.34198813003238,62.95340288605403
E,5.061707872449311,218.68858212706925,50.80538875811052
E,6.084234796716793,203.38990618320423,81.92403360201176
E,6.954564114575274,193.1859705053458,85.01228811688249
E,7.364809358721317,240.25952030245176,162.3315185419821
E,9.038977409899884,185.97856860772387,159.30832548493646
E,10.530889832867043,168.1942614030634,151.97399600399868
E,10.36335590172721,173.96653900491546,137.95356569964642
E,11.972880113182683,203.97403487996394,51.475014804583836
E,14.229265488225877,195.7296990851902,80.22434230203966
E,13.04242077497553,229.17455503148406,95.44600585791534
E,15.503199108200448,223.60290629926197,91.4697182286534
E,16.59065378352044,162.366743244743,69.5344007163574
E,17.942097172044114,195.91446637226417,313.1889513704674
E,17.620704819709875,253.40097314871986,342.9776540647829
E,18.732339744481724,226.93470744629371,273.2578039440434
E,20.226088523143826,228.1059230540671,341.59203992764657
E,21.326326051713714,167.49469898430445,251.13893546412572
E,20.94978047362857,210.77139117223535,102.22277554531
E,23.074321642760438,237.43287580993302,57.859847150271506
A,0.0,188.423772795047,107.27992598747656
A,0.9840124289094007,171.45520923832265,116.67637024991701
A,2.1661119804954967,185.95420451026283,98.37374860983526
A,3.1428079842849748,197.61775822434453,94.31063158797323
A,3.837202763913249,175.50608563377227,75.86668653912614
A,5.446720753247378,190.95576594795702,52.795511537236976
A,6.405498977084106,187.87123529099588,113.98198811026269
A,6.492636466581864,167.06523707626212,53.27958982289616
A,7.758549710153417,141.01368458998485,172.11748347565492
A,9.498648027530267,157.87966205579298,159.78430842833077
A,9.174205146700062,190.84941515533248,130.26512683057678
A,10.562093084336714,192.02583221218063,177.60330996379676
A,12.741021152164542,169.7345642630545,65.1964915836894
A,13.980608408568232,197.28346174690483,98.05531525101257
A,13.270383083830755,175.05772036484535,130.78466932567397
A,14.65234138658822,182.0843208231619,72.37849515433976
A,16.071487260446684,155.51012365690394,60.6750143618555
A,17.39969894287958,180.817571914656,278.43391954991444
A,17.591076021143657,155.4011750146698,279.0493677454698
A,15.979571041602874,161.4809063090391,344.93909908869085
A,17.96438781586572,156.1784535340597,320.69674758127854
A,22.471859972200136,143.2183424095068,325.00293205583085
A,23.647260883816507,141.56793273327935,89.0785898797005
A,21.438958862565144,165.40972022138203,58.188391615151595
B,0.0,242.47022039483437,92.78111584086017
B,1.030550141298583,207.60383634806269,51.93589424414619
B,2.1442276954056467,244.46928444297606,106.17239442940813
B,2.6985759779852287,206.17599212302534,48.24123829445154
B,3.9111769492107507,218.4919686572341,49.52814020040337
B,5.088127254664386,197.95969542432002,98.68957340495696
B,5.821809346592155,216.04744476006687,54.395089721470484
B,6.684274857050244,202.84821464285002,96.06973576579503
B,8.09209281337479,234.4415036379632,204.56682211337252
B,8.62208149566641,253.12961522228235,145.61184408709687
B,9.589579732338576,224.27165278086767,175.31531777014007
B,11.008773643109123,220.84758921200435,142.9325591442692
B,13.015029195951684,245.60390413720285,107.68269220137992
B,12.792090951258468,235.40834968635923,114.47877512048147
B,14.715663921005739,257.6375282605991,79.35319330146898
B,15.820870939226285,220.38462278422955,106.1157376907795
B,15.631013311086887,213.2399872242653,97.03692482273615
B,18.517994398368987,241.03068257682673,366.8273000169099
B,16.87364474280592,249.26463213817422,345.06550324429287
B,17.868341175649373,242.27804892946605,277.2659888263849
B,21.29565212680256,205.06015797525842,322.82696093262575
B,22.448713868808696,215.49467077435756,405.31572061404887
B,22.849090364425066,200.68954046832192,89.40874073064478
B,23.433506978123944,236.3793422940009,57.329807689596215
C,0.0,288.1411154185538,112.34324317676008
C,1.018591252222834,257.81982532316505,62.19459056272928
C,2.021171794814094,244.27783107994932,90.98414394815396
C,2.745538317099544,243.8416565616695,86.25132025622297
C,4.312170015221684,252.99037780147802,50.60673988208692
C,4.88486800436243,225.024356607732,109.34299003423519
C,5.423603880707244,235.23785010323155,95.45377890836397
C,7.3790126506489635,256.2915913254137,60.802724960199264
C,8.073391737845702,234.37322220233295,178.22672955699295
C,9.442977365729739,217.83112582259795,169.26132607760297
C,10.856115210467795,245.52516556816335,121.53912739002575
C,11.317697833886678,227.61713171069746,160.77655347718735
C,12.519529663421139,229.90146140843189,78.70774933088883
C,12.772745667713155,245.9806433055458,74.16743726469385
C,13.872815815351363,228.53690625980244,97.10385387846226
C,14.889033932826381,273.59338078518283,93.21729528020374
C,16.593850462015975,242.0965686280588,95.98237055195085
C,17.06369146269542,203.4563695625705,298.5817098994908
C,19.35541729833328,230.8591531211105,252.43064606989384
C,19.60654404584654,241.57685881414832,270.85633449464495
C,20.369811353038653,223.91365003304412,273.4627703331405
C,19.39359135839325,234.18738711555298,263.59851095800536
C,22.399564751192443,221.288251729689,77.89187115679718
C,23.388182623299492,248.55355183888594,55.51052721580176
D,0.0,162.0489972361257,105.40796556353153
D,1.079307195384838,188.6230164614029,68.5608004287595
D,1.8520991653261436,186.44858575602098,68.67323845274214
D,3.439953868694805,158.45933424549716,89.87912982226874
D,4.191707137179707,190.9170816297991,120.63019206548108
D,5.077494128147184,141.17432793743822,61.16706978294464
D,5.739741685234134,180.35902710195617,111.23068664029286
D,7.006731279805093,158.21893920338053,115.24191047165252
D,7.956102967396588,170.41536659650143,127.86398334201692
D,8.650013924434544,169.26156431245494,139.1018258715452
D,9.801517287158859,134.48352497021713,201.02120362899376
D,11.28106295627768,163.32740875431438,139.94112097707708
D,11.267821534944645,150.20224670503114,63.61668062634588
D,12.618291858152759,149.36767468035802,49.58443622581366
D,12.712158976404982,139.1727400076565,80.39893727129238
D,13.772472553703912,162.99433258986153,114.66005382952315
D,16.247002885552327,176.1457700716091,108.00943205723128
D,17.49571058887674,150.46183685942165,251.4679063223067
D,19.56760391573657,137.0709401820817,321.9833794996371
D,17.513345318355988,158.41903079233808,331.27318682121813
D,21.55720346374339,174.02186353989774,296.1285449342549
D,21.51019673284616,176.73470776093905,259.5602980628431
D,20.973267289113014,181.52929695850335,64.74772102188034
D,23.37702841637069,178.75271365591266,107.74478277386758
E,0.0,208.63107399134452,122.71583275389146
E,0.9913602119920211,190.36791706585765,65.13754654246435
E,2.0639261963234103,183.7106424447482,75.8258475932279
E,2.769815339396298,187.78789680660884,69.92438547417268
E,3.937550704126793,211.40080239329154,59.92549755840128
E,4.790393390582319,220.37710651266525,47.63265682023475
E,5.972730376598832,178.60994219569284,76.84622559616234
E,6.722932374623838,176.73774346064437,88.15625968808997
E,7.6419586929178625,232.12593136470068,163.40930980075882
E,9.273745702857363,201.84162167110503,154.79730317416931
E,9.342141058082744,174.0442010740177,153.6234899435947
E,11.016428375052925,175.60804032665052,146.7702809668625
E,12.153974984016372,194.6265308952425,49.19979771437736
E,12.970627769179993,198.0406074538634,74.92011458872891
E,13.911321323469107,220.29845555764103,88.42453617067466
E,16.035569175233803,202.95528001123955,95.76620682912248
E,15.950380533190913,172.4918838774265,66.38492899983923
E,18.00438773251617,201.20708370990204,343.76394496109316
E,18.415300416884055,232.01205000604446,335.62327768857824
E,18.161771060281943,230.96775049343438,282.06654748742494
E,21.86468832055638,232.4632397218271,375.9965352956628
E,20.603308978146625,182.17570856146165,266.87687822123394
E,22.309819704099077,248.35251748603648,112.4993744563573
E,22.768116790450286,239.60877460060613,65.60660624345621
A,0.0,172.9771213169533,111.20121886217463
A,0.9799533184788312,170.40247883234082,108.86294833447455
A,1.9849795527209992,174.16331652312977,93.047524300302
A,3.1147094271000806,173.07755057855272,95.5450404664883
A,4.2743606575192326,188.63686544715088,82.33010080684733
A,5.17250852626573,172.1499178552506,50.46003477038536
A,6.228671557569994,183.31186198914057,122.7741620802696
A,6.9374794559878294,167.3512476108975,58.60960444016901
A,8.353719397174713,152.88339740107529,179.15083198994526
A,9.274019160259552,161.41268610462743,152.72035994169266
A,10.942669131345962,194.35168403633475,136.8401887851649
A,10.382269219611418,189.07270666540342,166.7259079656815
A,12.732376048346506,180.43948047681513,62.5290778880766
A,12.780106039306816,195.0543827319537,98.92573070552436
A,13.650046510501658,189.76613180324668,121.81280196286055
A,14.657890577032033,180.953183485404,68.26221581168367
A,15.376361440292246,161.59611415119684,56.6340193487434
A,17.526808552260142,187.76567326973637,301.4780189864069
A,18.747290637031572,180.63084908699852,248.44679683066246
A,21.41558379795472,144.03845115894086,330.05358681130525
A,20.196840403309682,153.91764243489212,258.3111258212018
A,20.3476204148081,150.1545188082399,382.8334285810736
A,24.148272401562025,130.90627361390713,110.09495913758145
A,23.71774803430122,151.35765115943923,62.3425311672092
B,0.0,225.27175836742617,87.96954790856883
B,0.9967364436390266,205.3984821242933,48.66697244425822
B,2.0550706844822217,252.71373890592784,113.76521976965412
B,2.850186690291361,194.0767720436244,45.417551693984784
B,4.032630429593872,206.76145404458245,49.8006280987633
B,5.127032976433652,206.2541311320164,96.4864432953392
B,5.735549407552136,209.44971592756787,67.17330599626028
B,7.589321443220282,221.49399114943282,106.78312078184626
B,7.873525475206334,233.68991706750543,206.8838519769871
B,9.400437690295622,257.61237545822087,148.90620143203842
B,9.135797531863226,240.03129496104995,174.56091931936217
B,11.09216033067097,210.9596065270763,153.9103861742325
B,13.189517565933802,256.84293625635826,113.99778706949074
B,13.145077116552116,236.93699597277413,113.87856596951093
B,14.595492661812598,255.83846627120852,80.8910102457127
B,15.023041216880596,208.06493265483877,105.79460258529065
B,15.403809577783951,216.24201555292467,94.56273337817443
B,15.07127650148092,221.7719119741041,337.12490254794415
B,18.427066207686266,246.71486627498487,368.2698672741124
B,19.5572636114294,233.8596341952697,267.379552740738
B,20.954107197817606,206.61763714011713,339.2342927859924
B,19.942356463057497,218.40344489419317,396.34689057554476
B,23.089995359483968,214.75037247341828,86.00234245720249
B,22.67660405676984,235.89403190181562,56.98739705019358
C,0.0,273.4310863798222,113.3426621345221
C,1.0135866511152474,251.90710283438887,64.57295254432752
C,1.9645320300995217,263.46043425651357,94.49753623223033
C,2.9672272269355506,248.16164721555765,81.90522844591293
C,3.857957801418979,283.66847593861416,48.086510144237664
C,4.860553932649547,237.70908784476677,109.88523474818003
C,5.729392670723228,210.96629148256625,93.33400019853364
C,6.894497663635341,274.3054960234002,61.96030437372526
C,8.020393189830935,234.06889784302217,180.27972603631227
C,8.842685004818188,224.26975032124378,160.46999135934874
C,10.440005040885932,240.3292856178532,131.9611647893145
C,10.340434740288831,230.1505886225594,153.95373170030936
C,13.478355043647838,203.46502040569487,85.34055868502783
C,12.415234053835126,238.06604731914476,64.60260991777848
C,13.982051144869589,224.96211769414964,104.81138219272427
C,14.292908380896254,266.6574050422538,107.40047531514173
C,15.411595131240095,260.9026607485853,103.06822279152912
C,17.412314234040547,200.1486823181215,290.44987843742837
C,18.004019842853662,251.19044804563714,253.27196930407646
C,19.870711937755445,234.39043752803678,275.187082848075
C,21.025348406230382,233.66972646683178,282.81071833971544
C,20.34207961857429,222.86731731563796,274.7767911838942
C,22.31404309574671,225.1669159724744,72.03541094639019
C,23.37291188839658,223.92217534630007,48.89639726906341
D,0.0,175.46069918936138,108.43522273192114
D,1.0154387383234955,168.6492117373805,76.51791691836198
D,1.8666551324411973,161.36831106877767,72.28932740682473
D,2.788399818768159,134.69471198494892,90.48495450798842
D,4.019897125225638,205.7346141845379,109.27304172350613
D,4.493383535937977,153.4390811184634,64.42690922981413
D,6.489292910410149,161.5716364228156,104.57884257233145
D,6.4745612881199035,180.2335434540025,108.98118577408937
D,7.734067029921727,172.97669089060852,129.68196644795594
D,9.540942490985941,162.66956836597984,161.7953335756659
D,9.976734465736502,130.6371247591349,191.07034546606707
D,11.306134647680105,162.74678764574602,140.10748193314254
D,11.631374943113544,149.23473723346052,63.773392512668295
D,12.212689409894558,152.96553622301232,53.639409891273026
D,14.764027017303087,145.09119170038008,86.62661660934185
D,16.143632749694273,165.8679906583549,116.35653626239157
D,16.20329757096916,184.24968205119305,105.0345220394463
D,19.253455941884724,137.94367012443453,249.3255325932817
D,17.786709820206283,135.64224967652834,331.33505638175166
D,17.663398234732473,136.19851464324788,352.5909296195766
D,20.933128428417007,168.4105435416015,321.43531842313735
D,20.357036361077768,196.44299240904326,246.6372533649525
D,20.796721498023967,194.5856610875374,62.59400327467456
D,21.80506948173693,176.70929620750974,96.35877826865358
E,0.0,192.15945911715013,116.87014735536037
E,0.9975862697796628,199.84073384818754,59.67647436995526
E,2.0027424099060367,199.57502169371799,75.39448875385561
E,2.7610659499506345,185.95044016883134,72.50313258630854
E,4.092708635527142,199.5576367268634,58.030214656899794
E,4.752032681253251,230.01663932673625,51.269192639438835
E,6.322200791902743,200.3269913926546,80.65795716776418
E,7.172122280480609,191.55913405804938,89.86407442481124
E,8.064587683436388,223.7708616818543,149.84166933515775
E,9.0676753171003,192.21074172878642,158.76999389523107
E,9.64835514727762,162.83169205156727,147.83346069220866
E,10.697889484160132,164.65962180469188,154.51089012161026
E,12.079257952790584,195.60700868019748,57.520285452983
E,13.3420022611867,204.97653491967114,81.71289811528352
E,14.30583708488603,210.90677625332916,80.06580675011662
E,15.182428456737005,212.4190822749921,95.7598611156919
E,15.473615410723754,174.5838728327372,65.42093699727467
E,15.591353618850373,181.88938376564118,346.9608800707569
E,17.57823778272186,240.2773860246656,330.4000255395174
E,20.121744237168276,216.41375261688023,273.556950662041
E,18.58216768986377,211.8613920314645,382.7608574894109
E,21.549879659742317,181.8238897033841,274.1012595069876
E,20.783011109117687,221.69666946744857,119.1587043945881
E,23.751564771366365,214.3034435906408,58.403987177049245
A,0.0,172.23580701276163,103.78961088988152
A,0.9688997730252554,162.75989533839723,107.98987814801178
A,2.233004348823033,181.12795445347098,92.94333336905935
A,3.017757611148917,192.40292281104553,92.69309232076358
A,4.034875231395422,207.83194666027612,79.78665117716208
A,4.089216082832078,199.35317042209255,52.33979446700667
A,5.828675166308932,169.84323403346116,114.28379976685153
A,7.529834068294116,167.4752347714522,54.51459963104019
A,8.460847223342396,147.24785806046168,162.76446215466686
A,9.48835789586891,182.82928909060928,173.97289865066767
A,10.095235622740388,196.02664110431408,142.3447186221227
A,11.354994551653544,195.35008778922236,167.87221073907116
A,12.267026034089714,183.9695718426973,57.3191149162342
A,11.304632671540933,203.33766717183912,95.07883497482621
A,13.714776863605135,215.43450426935786,115.8004024664034
A,14.944308874596842,167.93958380896964,66.84316998448786
A,15.103945369097723,145.98435027615983,58.65124635173265
A,16.959906353459075,170.17808576394773,281.6515798101363
A,18.1677458552222,170.62499436149648,265.40690469192594
A,17.720250578741933,146.7674095885228,350.3009078553723
A,19.12205924194766,149.6831334833065,272.375051035729
A,20.101196076412535,147.83866479117225,325.89277564399373
A,23.46910662782373,149.44587006525433,95.34086790821632
A,23.029770092699316,136.289353223235,57.99907756590033
B,0.0,233.43780882148548,95.56943321788367
B,1.0785361791005905,218.27597507911528,51.19199346296312
B,1.929259511465437,251.5571273979814,114.13751014897575
B,3.119588828079352,204.75921554855532,48.79128543789081
B,3.8946679279137926,208.07336490034052,46.873347346795235
B,4.887339261807423,202.94993670192466,97.09635610391035
B,5.494356143214835,238.72538653445113,55.471530484288046
B,6.587560205779818,214.932780620584,92.90708569967985
B,8.055646694049965,239.52376517473877,207.44678357291622
B,8.747935150636094,241.52074205984653,148.91622432173202
B,10.624933975172546,229.98898624410776,176.9304126543932
B,10.58447328118923,221.4895308340958,154.30508916006326
B,11.6978502942657,267.70992435359375,113.52640502896209
B,13.713973455164359,242.96320154108034,117.49151752117996
B,15.262105333763392,246.39255131738935,76.17216726165212
B,14.538746266131488,236.98359618220005,107.47500344611129
B,17.455524562989183,214.88231994887548,98.1866344286357
B,16.736917371736855,258.9927028914319,371.9983378128373
B,18.279926122671856,238.00380111725107,336.474237814637
B,17.38448521597526,230.02058287890029,286.7972490805428
B,21.56409431595319,219.58496716893984,357.1638298560726
B,23.134496234670866,240.96739600501297,405.63886044670505
B,20.629102516731837,214.86372164068212,78.33042336574957
B,23.339110794356152,232.09287905853165,55.98240372737342
C,0.0,275.7798347326742,120.32504569230227
C,1.00640097453336,254.94660701096342,58.857840138959304
C,1.991737143400926,253.56804110137992,103.04376539451938
C,3.076418814893028,241.82448646283675,77.3664231870548
C,3.9281182108973747,265.18405518272994,52.59425947419866
C,5.09983211985817,238.86768020717625,109.54664780657855
C,6.019567085668962,188.8284405380619,92.02487917273868
C,6.718850482262901,277.13128346650734,63.1530872553167
C,7.27175592475184,210.54034693447682,173.76791263962642
C,8.883752433031216,233.812203841936,155.21830923497296
C,9.832868972435582,251.82969940755396,123.82512304236667
C,11.332809443161954,222.82175912850602,156.30209080474816
C,12.123169293147065,209.37099774083904,86.57482084188955
C,12.729717785069274,245.44073727881866,68.94463457237185
C,13.189033568367366,228.60008304553034,102.34879200020923
C,15.3881403615463,274.6205140828828,88.45289251665086
C,16.55582014437909,246.68131370992563,101.48098441025984
C,15.682767331794095,190.76988020205565,283.81495871191106
C,17.486448301962046,228.16934828697242,260.23365985882583
C,19.449546242493224,223.75625807812256,254.09161666098325
C,19.981077069363685,228.01643109950587,273.1442631741699
C,20.84708601566262,250.88034830105246,273.8937076621417
C,19.156618031324346,211.30508535275038,66.82105377142057
C,22.255379633462486,232.49425074182142,49.3619846239596
D,0.0,177.32110636797256,112.55266222537527
D,1.0083503726684602,182.91741967325626,76.35548644003086
D,2.008444219244647,176.93872017523245,73.45842616907568
D,3.085003192613435,150.59560808308993,88.92343680158562
D,3.7819328187648686,194.81862321432314,112.25733667505199
D,4.97374739595016,147.1118676586266,58.31059699071149
D,6.126146151358469,164.5258720208449,99.97072985563582
D,7.064812023326558,179.39144690575395,118.1074375097609
D,7.847098041603682,165.3136061917445,128.08553731904385
D,9.052297459378373,177.7961994150787,181.48965382966037
D,10.24128762158464,135.0296963070669,200.58786065668534
D,11.238646760036579,164.65469525860024,137.68954714785565
D,11.759596735270721,151.73190299185663,60.26429417815739
D,13.543669969730404,155.06644490381444,47.23845333655949
D,13.61352734635506,149.88072430892447,79.49391938832274
D,15.992032434578247,160.34623873414716,115.0830777659705
D,17.566078361480262,155.94798172352753,112.42963613515191
D,17.024023278571256,154.2466964293298,226.21308377921426
D,17.804272099248703,148.38570767670265,336.57817456338887
D,19.88016042296676,145.73832550428992,307.7115790692297
D,20.533271116446898,189.38894619146143,319.12148984662025
D,20.336501668791264,177.85253367216853,263.4006132575375
D,22.444611115762793,183.49052292502935,65.25842227900037
D,21.898715044713057,190.18833859053905,101.30484913567454
E,0.0,189.92581762178392,111.68631097675595
E,0.9680429537582207,219.0368641902156,64.68775308384735
E,1.887616765675504,186.16236387669986,80.14262156101834
E,2.9659322160527353,192.5746279353334,69.38442468076403
E,4.1602479428691,207.09865277761548,67.23777282278591
E,5.387918111186609,233.1126558561365,50.7388569857172
E,5.682381134600891,192.30627157401236,86.18080399810286
E,6.568270933117123,197.1148271716587,91.73133578977536
E,8.717703721534333,214.21457743412125,171.81986654640107
E,8.587521737346076,185.55833605581674,163.82076633137456
E,10.892002925169379,170.94607783300154,150.7320323042669
E,10.159474696302297,180.73645141112175,146.70567766867538
E,12.36659410353175,191.22855717667412,53.23606381344538
E,14.00951182132087,196.71659581237228,79.8870219225422
E,12.75584388426772,212.73657907105837,92.8571890983552
E,15.000980611777901,206.9041268797848,104.85484804340766
E,15.251735052322568,179.72396445311327,74.68545975918252
E,16.115576888598632,188.09390177774912,318.545485805955
